"CD_GEOCODM","LONG","LAT","ALT"
"2509701",-37.1226806805604,-7.892217,604.66561
"2509800",-35.4651434243147,-7.02788603160562,93.759103
"2509909",-35.5561446826129,-7.64097882478663,340.355741
"2510006",-38.3189125786079,-6.9127009191105,287.60852
"2510105",-36.2024954255349,-6.45613994183283,669.891454
"2510204",-38.0410502007873,-7.47684278075379,315.205557
"2510303",-36.4187129743523,-6.67660584264479,557.966958
"2510402",-37.7526855285604,-7.22497264854926,268.280552
"2510501",-36.2436652193579,-6.98822562229028,556.652487
"2510600",-37.1543789425132,-7.61865212451032,599.391565
"2510659",-36.6583244439251,-7.31670010077819,487.09053
"2510709",-37.0543919436503,-7.13281959666244,307.595093
"2510808",-37.2769133372926,-7.02449166821925,243.837611
"2510907",-37.6210556739873,-6.59406157976211,158.481506
"2511004",-38.0722463078192,-7.42656442613012,302.13294
"2511103",-36.4720503638462,-6.75788146064519,515.919762
"2511202",-35.1131779827065,-7.4015385,177.10488
"2511301",-37.926519001178,-7.1925698759973,260.514945
"2511400",-36.3470460251457,-6.51013565740654,442.656608
"2511509",-35.2598804076248,-7.25988798491644,58.678394
"2511608",-35.6155405946994,-6.86922052824915,324.99697
"2511707",-35.530585704033,-6.84056878304328,143.647675
"2511806",-35.4977157927507,-6.78080009845509,103.510357
"2511905",-34.8139304142683,-7.48241339603127,9.341475
"2512002",-36.0564422810101,-7.07861726936986,657.074727
"2512036",-38.4971655332399,-6.4071756420217,456.663711
"2512077",-38.5099999913196,-6.57691881585499,287.394879
"2512101",-37.798267271363,-6.769855485,191.907703
"2512200",-37.0823339751871,-7.69698308434496,588.163983
"2512309",-37.9936640096162,-7.73386645898496,684.973846
"2512408",-35.9584940731246,-7.1489066440629,641.437311
"2512507",-35.8994339112229,-7.3607915,464.227726
"2512606",-37.1470987043486,-7.03081760657396,296.066578
"2512705",-35.7958331901249,-6.96629295198897,586.206331
"2512721",-35.2930058538096,-6.64447149726608,162.310897
"2512747",-35.6627216943535,-6.54267652788993,177.52151
"2512754",-35.6553876583291,-7.25059477327924,198.765251
"2512762",-35.2612426920122,-7.15150361574026,70.876172
"2512788",-36.1567097727418,-7.69029534454018,440.03455
"2512804",-37.6538353910347,-6.43649424914114,203.113159
"2512903",-35.0788522259515,-6.8084485,12.272199
"2513000",-36.8455028942862,-7.10303473308871,426.721639
"2513109",-35.4433017394971,-7.35535731371706,55.325317
"2513158",-35.877474466628,-7.74290596221598,508.289257
"2513208",-38.0605555920097,-6.53501416751783,322.927913
"2513307",-38.6427896706556,-6.71869419964293,291.868349
"2513356",-38.5595999296318,-7.62777971854304,419.884276
"2513406",-36.9216783300447,-6.87186326188252,308.188499
"2513505",-38.3325811539417,-7.55121340952874,380.591071
"2513604",-37.9850430999296,-7.38764445972837,318.460424
"2513653",-38.4791522142449,-6.48405529669128,350.818771
"2513703",-34.9658392782709,-7.1380845,68.385009
"2513802",-37.4417177954698,-7.08419170526247,300.062353
"2513851",-36.6309754330546,-7.22048912283316,498.509404
"2513901",-37.449349664422,-6.48930754079141,151.06145
"2513927",-37.7227213005654,-6.89030850899754,258.547619
"2513943",-36.4359294005056,-7.63299070250314,409.100598
"2513968",-37.9426027474446,-6.81592498091653,193.973645
"2513984",-38.0971412339127,-6.61927998240531,269.453876
"2514008",-36.5315209358872,-7.39020133575512,456.092042
"2514107",-36.8457433215685,-8.08104288936475,577.340454
"2514206",-38.1577701892674,-6.94423148941398,265.726212
"2514305",-38.2978233702354,-7.24915963108365,602.279622
"2514404",-37.3251148399789,-6.84417960846357,209.582607
"2514453",-35.3779610544874,-7.24712735721632,95.509911
"2514503",-38.5010748206497,-7.12086995744378,342.480257
"2514552",-38.0988027202559,-7.7429694507639,726.334218
"2514602",-37.3092447284815,-7.16091497735897,281.647316
"2514651",-37.3538296761784,-6.21291534073982,155.114591
"2514701",-36.7974932181972,-6.77553140683712,341.653354
"2514800",-36.8027778195065,-7.39264269695839,528.27535
"2514909",-37.0948573852401,-6.93022837139016,275.213733
"2515005",-35.2104513918798,-7.24923353038705,44.988092
"2515104",-35.8664139115223,-7.10094595524404,627.791244
"2515203",-37.0084169780022,-8.15711875468474,596.658681
"2515302",-35.2304326165497,-7.087111,121.501331
"2515401",-36.4107641095568,-6.85690856317292,518.091345
"2515500",-36.6556668629229,-7.4805025244756,481.319407
"2515609",-35.4427388368849,-6.68551765005369,325.44682
"2515708",-38.3748947870419,-7.21414775784029,613.810692
"2515807",-35.6742704972443,-7.18254942468272,336.083102
"2515906",-35.6441425707571,-6.81708894284731,537.950009
"2515930",-35.4417507457045,-6.75079754596171,132.593579
"2515971",-35.2381954790313,-7.14457561363735,53.098781
"2516003",-35.6561584077255,-6.7598975,625.781341
"2516102",-36.362664860377,-7.05874137777625,523.941913
"2516151",-36.2482238788383,-6.76752752888267,587.235916
"2516201",-38.2296050806011,-6.763378005,227.047576
"2516300",-36.8802761457321,-7.67105361514705,521.366402
"2516409",-35.6388366564942,-6.48891694245472,173.984369
"2516508",-36.8289985342818,-7.20953935099688,532.103367
"2516607",-37.8785919324605,-7.63570844619416,717.997774
"2516706",-37.2515615776267,-7.22370290861476,786.769205
"2516755",-36.6279998744085,-6.93826040293171,608.173929
"2516805",-38.598098331275,-6.5768355073857,304.317509
"2516904",-38.4070270101528,-6.52492709513081,294.397564
"2517001",-35.6714708228878,-7.69820632935525,545.25066
"2517100",-36.9927210043315,-6.77080724678283,263.867178
"2517209",-38.2778434980653,-6.54571355168578,321.057184
"2517407",-37.0935519728886,-8.0768741972494,646.344099
"2600054",-34.8991305847304,-7.90444899,27.060592
"2600104",-37.6376860181022,-7.74832758583151,515.346206
"2600203",-41.0057973410949,-8.51109128375517,515.842902
"2600302",-35.94677683746,-8.455973,437.15488
"2600401",-35.5185573511919,-8.70912255231174,92.734663
"2600500",-37.1219571685606,-9.1145895,373.322929
"2600609",-36.7754560083166,-8.46627052298468,731.315275
"2600708",-35.228501497065,-7.60472980846341,112.188515
"2600807",-36.0596997585832,-8.4895925,456.245763
"2600906",-35.4507729209957,-8.378487,291.623086
"2601003",-36.2848143554983,-8.89037420790994,639.927141
"2601052",-35.0939665275382,-7.78564187251451,161.850551
"2601102",-40.5024605749941,-7.5781415,639.781117
"2601201",-37.0565055646245,-8.4239405,671.583329
"2601300",-35.6628188858245,-8.42093503757972,486.855195
"2601409",-35.1990859873173,-8.81413799010685,22.089717
"2601508",-35.8399240901317,-8.6212019106173,273.53491
"2601607",-38.9615995649726,-8.75146278008585,316.349739
"2601706",-36.420035083018,-8.3352954393583,616.704941
"2601805",-38.0387381366471,-8.26984078962668,460.100142
"2601904",-35.754487945878,-8.2353595,473.170309
"2602001",-39.9361631850394,-7.77934262699137,446.964454
"2602100",-36.679314385707,-9.16338298488547,633.162777
"2602209",-35.5871395022878,-7.79951218074002,314.187503
"2602308",-35.7285279259275,-8.4722605,431.08504
"2602407",-36.5646966592673,-9.02724915072048,759.733131
"2602506",-37.2873345539798,-7.3456712759663,748.448837
"2602605",-36.3703914413319,-8.1489565,636.535472
"2602704",-35.3295704142006,-7.72437221003539,135.813128
"2602803",-37.156988114845,-8.62205904068232,809.500715
"2602902",-35.0384889718131,-8.28986423029788,29.241114
"2603009",-39.3098413379707,-8.51510548326908,326.644505
"2603108",-36.2359914117891,-8.48683107303865,536.16776
"2603207",-36.6248040076124,-8.77559484478882,848.556745
"2603306",-36.3332880795364,-8.73837794373232,679.835563
"2603405",-38.1537459242791,-7.93842732667504,456.79917
"2603454",-34.9957213563856,-8.0205217674976,43.1197
"2603504",-35.7651947265538,-8.36213804006225,694.036131
"2603603",-35.2827906438477,-7.40708241993907,102.147598
"2603702",-36.193574878074,-8.88387056215619,544.361787
"2603801",-36.6237980172928,-8.73614267974256,891.107638
"2603900",-37.793398902551,-7.80305821890566,496.950103
"2603926",-38.7434219469465,-8.32060796467651,457.619499
"2604007",-35.2580606059131,-7.84688671641732,187.648942
"2604106",-35.9670733600535,-8.285898,533.54197
"2604155",-35.7253231033555,-7.74320656791998,412.704816
"2604205",-35.7216666573487,-8.6703075,160.149452
"2604304",-39.2371382153378,-7.71746923330341,549.083598
"2604403",-35.213726736211,-7.99790078017443,164.463989
"2604502",-35.4647408125141,-8.24011277651399,459.738425
"2604601",-35.1041184906515,-7.589382255,108.067624
"2604700",-36.3297018953137,-9.12866550151905,398.861075
"2604809",-35.5415869000023,-8.4751512172918,318.089456
"2604908",-35.6946989631154,-8.01503244286428,373.059112
"2605004",-35.9502573664167,-8.61128266016395,412.372345
"2605103",-37.6410965906668,-8.089002,547.986904
"2605152",-40.7707358130966,-8.44865698651541,483.722779
"2605202",-35.2361574244476,-8.36252199,109.117342
"2605301",-39.7227283392676,-7.516307,527.43128
"2605400",-35.390597986464,-7.94872774216478,154.895371
"2605459",-32.4351863280529,-3.85202140078181,0
"2605509",-35.2440702124351,-7.44549420525894,92.744442
"2605608",-37.9714561137782,-7.86171447493079,493.576688
"2605707",-38.5712393419872,-8.6008265,322.007648
"2605806",-35.9231276419375,-7.94445824740133,392.865253
"2605905",-35.3866107834559,-8.58383577054338,97.768769
"2606002",-36.4930502821005,-8.88890553,869.211553
"2606101",-35.2923223922623,-7.99960847212724,148.756325
"2606200",-34.9983762971528,-7.55923185486717,17.995881
"2606309",-39.6192863432021,-7.70925328234973,444.796225
"2606408",-35.5714923938373,-8.2059995,466.64996
"2606507",-36.8472759684337,-9.04570925087953,488.358887
"2606606",-37.6900466896833,-8.53876220824973,407.373302
"2606705",-36.1804630923865,-8.58053493560591,608.577705
"2606804",-34.9105833875875,-7.82837199,11.415628
"2606903",-37.5188211184962,-7.84477430130535,572.585923
"2607000",-37.8244851112304,-8.90204607887599,363.544153
"2607109",-37.4576704743563,-7.6777971945153,542.258266
"2607208",-35.0634719379371,-8.3969865,49.973949
"2607307",-40.1502087501672,-7.6497045,540.235342
"2607406",-38.6863416893124,-8.72451506478971,314.634682
"2607505",-37.4189484589274,-8.9400544003599,474.589867
"2607604",-34.823950567034,-7.74657331766388,6.59428
"2607653",-35.1106273574317,-7.40926386,184.564793
"2607703",-37.1884393109605,-7.37842852842199,639.509321
"2607752",-34.8892710487235,-7.77403476474654,6
"2607802",-35.1026145695038,-7.6663936085023,64.566004
"2607901",-34.9211734672603,-8.16539146735745,6.468261
"2607950",-35.7973952137599,-8.72796987804595,229.632831
"2608008",-36.4988285484163,-7.98725777724561,519.430972
"2608057",-38.2750376623843,-9.18506999252143,276.858802
"2608107",-35.5915023689903,-7.86018872703986,325.317687
"2608206",-35.5292418261614,-8.62689829945635,149.418735
"2608255",-36.4903865236772,-8.70702896437458,823.218627
"2608305",-36.4117337384655,-8.70609685279339,748.868307
"2608404",-36.1359544906229,-8.7196671740285,737.896264
"2608453",-35.3126019234256,-7.84423249520262,122.052623
"2608503",-35.2928036525271,-7.93237817854015,179.346828
"2608602",-36.4643169318296,-9.12417183792505,658.379627
"2608701",-35.9071210443245,-8.64925486457646,465.396951
"2608750",-40.2707251264837,-8.995051485,363
"2608800",-36.3214966175308,-8.66285686583942,665.60329
"2608909",-35.4552610509597,-7.880198,136.961568
"2609006",-35.4498749786749,-7.55568069874715,316.523924
"2609105",-35.5141405623355,-7.68857248562588,368.768607
"2609154",-37.626822945483,-8.96010814463401,559.647272
"2609204",-35.8141175724592,-8.78307760133499,236.389249
"2609303",-38.7345645822767,-8.12024380215452,460.083785
"2609402",-35.0948690998839,-8.11869453,88.636338
"2609501",-35.2213386961744,-7.737688,88.007934
"2609600",-34.8613103898235,-7.99266007532292,19.968766
"2609709",-35.6029820966855,-7.73789513366546,417.215457
"2609808",-39.5952457761053,-8.61794564613774,350.319366
"2609907",-40.0814625767368,-7.883151975,451.138333
"2610004",-35.5883359937581,-8.6790825,121.974267
"2610103",-36.3273109987233,-9.00168328514325,537.82593
"2610202",-36.0015757987346,-8.66724228497482,572.222995
"2610301",-36.6584292680601,-8.92014533800006,869.379418
"2610400",-39.5757868229726,-8.09013832716909,401.907934
"2610509",-35.5816849952227,-7.97888394183413,181.766513
"2610608",-35.1791510623855,-7.897135005,91.124368
"2610707",-34.8847916197368,-7.943188,19.576822
"2610806",-36.9427981488871,-8.4984765,610.628665
"2610905",-36.6955147218979,-8.35545610783497,650.739407
"2611002",-38.2207335453001,-8.97734346438332,325.738182
"2611101",-40.4999993346523,-9.397375515,385.999074
"2611200",-36.7058798977192,-8.18622700894123,1017.418481
"2611309",-35.3961953582275,-8.14435986002866,194.37813
"2611408",-35.3539433948819,-8.33137608611828,160.73088
"2611507",-36.0119895299569,-8.82788502205398,458.180814
"2611533",-37.8464456195457,-7.71812641014089,568.175887
"2611606",-34.8889419445777,-8.06276248305241,10.330669
"2611705",-35.8608749474581,-8.12703278058798,388.420703
"2611804",-35.3761308237039,-8.51111604,99.258352
"2611903",-35.155432817216,-8.66217108532585,11.406514
"2612000",-35.7102477662867,-8.32761353933924,664.471891
"2612109",-35.6380612404985,-7.93948374141724,209.984792
"2612208",-39.120850981104,-8.07067752213416,424.268107
"2612307",-36.6927291741698,-8.97599548086788,767.50219
"2612406",-36.5625071953832,-8.36296196892339,657.86496
"2612455",-40.3376876555693,-8.23796111841333,501.855849
"2612471",-38.1531381817594,-7.82146968232143,852.592851
"2612505",-36.2039500171458,-7.9551895,446.08443
"2612554",-40.615775185024,-8.16051116726482,637.628155
"2612604",-39.8242357254967,-8.8041265,358.182724
"2612703",-35.8852433390024,-7.83181342623099,506.137728
"2612802",-37.4800327232567,-7.37035573926697,850.181946
"2612901",-35.9311226193514,-8.81043823419499,426.95972
"2613008",-36.4462983615963,-8.51986752058347,617.382027
"2613107",-36.1373597958186,-8.3273605,555.245421
"2613206",-36.3682530765329,-8.87755937542735,709.06136
"2613305",-35.8094911721096,-8.4321515,456.457652
"2613404",-35.1457070847085,-8.89419513072977,11.121446
"2613503",-38.7594537800097,-7.86174005472195,491.6322
"2613602",-37.2750721852439,-7.47402518326653,597.671902
"2613701",-35.041277539321,-7.995938,49.365238
"2613800",-35.4901218808857,-7.59221273256537,448.432858
"2613909",-38.2963149474727,-7.98799752,436.862022
"2614006",-39.2926231743621,-7.95434039807981,422.424378
"2614105",-37.2673901012878,-8.07245,561.365665
"2614204",-35.1164053546685,-8.5933695,24.75289
"2614303",-39.5537537310788,-7.62998268812021,498.555716
"2614402",-37.6474702370335,-7.602125684249,592.824478
"2614501",-35.7567841034417,-7.83515705731727,390.410768
"2614600",-37.5402657741875,-7.59113651302262,566.587387
"2614709",-36.2904043048255,-8.31561072482585,577.380869
"2614808",-38.1534611596796,-9.10569964429411,525.282957
"2614857",-35.0906465455374,-8.70468927853919,15.402226
"2615003",-36.0433376713092,-7.90215982578207,771.646104
"2615102",-36.6214759481747,-9.0577780594961,739.842297
"2615201",-39.37442183786,-8.2303579786437,358.356591
"2615300",-35.3187721210384,-7.51174567401952,107.426592
"2615409",-36.0568434929956,-8.00665027093915,357.158256
"2615508",-35.2379228139922,-7.80268861266727,127.015916
"2615607",-40.2655906092822,-7.76179462574901,522.109285
"2615706",-38.1070603447143,-7.83087635877054,1034.833018
"2615805",-37.3402334718006,-8.7515816593182,727.533665
"2615904",-37.3111818112638,-7.59875946480799,563.644599
"2616001",-36.8783720838699,-8.57652690116664,531.216699
"2616100",-38.9742826042683,-7.93288370462191,498.212306
"2616183",-35.8530027396954,-7.77481945530466,481.143306
"2616209",-35.989305931,-7.90574260349678,403.71843
"2616308",-35.320300689316,-7.6529595,116.293655
"2616407",-35.2938642410814,-8.118748,154.506883
"2616506",-35.6242353157547,-8.80331340552882,184.322753
"2700102",-37.940715175965,-9.26702549705051,632.664775
"2700201",-36.3008135714461,-9.68408378505047,133.24711
"2700300",-36.6572965062872,-9.7559070107047,269.11452
"2700409",-36.0214273162625,-9.50138674650017,70.112129
"2700508",-35.5002980957816,-9.40927810936494,2.444466
"2700607",-35.9074498726289,-9.83899825174925,8.049104
"2700706",-37.1270918944836,-9.67459302797037,131.599824
"2700805",-36.4944979894058,-9.56864823133606,319.517024
"2700904",-37.2784386581653,-9.82698885476657,20.794128
"2701001",-36.2117249001431,-9.64514456727259,163.849978
"2701100",-36.0200335331731,-9.24658310830329,106.550596
"2701209",-36.9968696260236,-9.40516275105815,266.439521
"2701308",-36.1563785914086,-9.38966057508941,115.832935
"2701357",-35.5667177264544,-8.84837535315291,115.510321
"2701407",-36.352434752197,-9.78341603898408,181
"2701506",-36.7908400521347,-9.95692260332019,179.615352
"2701605",-37.6056471506351,-9.11738029758643,334.400372
"2701704",-36.0750084923936,-9.4129315555221,75.095885
"2701803",-37.3747504206165,-9.48067972087814,336.926648
"2701902",-36.2993814518778,-9.26142245940566,420.471856
"2702009",-36.5796842002285,-9.63848727077993,224.261643
"2702108",-35.7197808593936,-8.91268826995015,141.038328
"2702207",-35.795363001733,-9.63755427096993,39.658029
"2702306",-36.1760783105118,-10.1265472503749,12.209416
"2702355",-36.7723914019128,-9.61993379738632,239.542134
"2702405",-37.9992334861769,-9.38457444694075,255.919235
"2702504",-37.0898496479493,-9.38567081154627,228.476863
"2702553",-36.7583331109668,-9.38740530657934,314.887513
"2702603",-36.6776855005338,-9.90043719889156,218.402492
"2702702",-36.3071875176995,-10.2923806198663,10.562835
"2702801",-35.7243716385672,-9.27323546004541,79.750224
"2702900",-36.8303139029901,-9.8873641521582,237.671323
"2703007",-35.9311844564205,-8.97698521760536,500.413694
"2703106",-36.62815971645,-9.53368865946465,236.345433
"2703205",-36.653345012518,-10.1292988371728,13.81683
"2703304",-37.752636521046,-9.22389877333184,393.412616
"2703403",-37.2078334090177,-9.63665882831559,144.251434
"2703502",-35.4609975081236,-8.84030050756405,93.402702
"2703601",-35.2586583540313,-9.08897435434458,17.555628
"2703700",-37.0035959132308,-9.65835193876392,169.10716
"2703759",-36.0273340429838,-10.0095918935695,45.120325
"2703809",-35.749030258912,-9.13597914629409,98.490674
"2703908",-35.5555972975355,-8.93887675416228,102.926449
"2704005",-36.4715218222232,-9.93161038974245,169.918495
"2704104",-36.7357892600018,-9.83087565650446,279.380589
"2704203",-36.5038970865,-9.73861316781449,141.112646
"2704302",-35.7016299134895,-9.66082215163114,11.017791
"2704401",-36.9847996142241,-9.52664406793994,189.759043
"2704500",-35.2230154091319,-9.0154564858241,7.936819
"2704609",-37.3566354220481,-9.23399706335314,366.391084
"2704708",-35.8930686988453,-9.73915570244381,6.707611
"2704807",-36.3066028985381,-9.57724995600836,162.22356
"2704906",-36.3850400240272,-9.44777264348944,550.311133
"2705002",-37.7252240648916,-9.11480625764182,686.194338
"2705101",-35.533554829803,-9.15852582474625,19.251209
"2705200",-35.840378300501,-9.39181222510958,148.321612
"2705309",-36.864915772472,-9.30368326063751,283.780519
"2705408",-37.2452720989471,-9.60232753886744,218.272892
"2705507",-35.947555585677,-9.31630114434686,84.048233
"2705606",-35.6609637180966,-8.94315880807644,168.487534
"2705705",-37.2978907897967,-9.53360127527465,276.890717
"2705804",-37.8362428164813,-9.50144626528801,234.595412
"2705903",-36.8067459676714,-10.0584949600009,134.461
"2706000",-37.1908187180627,-9.51945648335504,213.275265
"2706109",-37.3544437290231,-9.163415364026,381.567123
"2706208",-37.3311364505041,-9.67309718564914,164.347453
"2706307",-36.6309840973114,-9.4061587984201,332.356406
"2706406",-37.435138856573,-9.74704185025694,21.075373
"2706422",-38.0098260716315,-9.25788438518493,358.610641
"2706448",-35.5591051843043,-9.46631347833536,26.771311
"2706505",-35.4912752632186,-9.24484665799731,4.639631
"2706604",-36.3727420945597,-9.3733643824119,293.597987
"2706703",-36.5804602140903,-10.2961102979024,6.143778
"2706802",-36.4343520081112,-10.4073624263407,6.181202
"2706901",-35.9485175199678,-9.60689429266684,34.308299
"2707008",-36.2865406443458,-9.47621079980144,297.43793
"2707107",-37.7503929130592,-9.62355920030328,37.051642
"2707206",-37.2792980528473,-9.30291365540457,289.442715
"2707305",-35.3983344556037,-9.05244831413658,55.555465
"2707404",-35.2970152177328,-9.15608616311578,32.70179
"2707503",-36.8246292915239,-10.1737325641911,23.131918
"2707602",-36.4772220766618,-9.32354705536581,371.218844
"2707701",-35.8524223085924,-9.48615760833584,47.640877
"2707800",-35.9812102213933,-9.83218949018835,31.651255
"2707909",-35.8234877698639,-9.59676774166949,23.330308
"2708006",-37.2454070203705,-9.3722843627404,248.302931
"2708105",-36.2252341170425,-9.16503322076224,253.384695
"2708204",-36.8989486552451,-10.1203099965729,15.604926
"2708303",-36.0573877321467,-9.01106588188022,260.71498
"2708402",-37.3837077656992,-9.54939574043675,260.499657
"2708501",-35.5654908365835,-9.31411736924134,67.585919
"2708600",-36.0942642743776,-9.77993457613103,12.431352
"2708709",-35.3691193336324,-9.26718629500207,12.581842
"2708808",-36.5510919020052,-9.93165738892367,220.435182
"2708907",-35.8285402270771,-9.56942786775773,44.294633
"2708956",-37.4536462478126,-9.46339144898312,241.971437
"2709004",-36.4367415959431,-9.53196244231297,217.568645
"2709103",-36.4967676919619,-9.64232010538379,249.188372
"2709152",-36.3555631422205,-9.90749788301098,159.001345
"2709202",-37.0060056722452,-9.97105938200651,11.406014
"2709301",-36.0331428428074,-9.159524116522,154.266769
"2709400",-36.2483932029197,-9.37705435448976,248.606622
"2800100",-36.927483689181,-10.1339710339015,23.405572
"2800209",-37.0221808560785,-10.2925180922232,220.409765
"2800308",-37.0482126395123,-10.9072157978835,4.288342
"2800407",-37.6123374340696,-11.2645047798951,112.324637
"2800506",-37.3133626004441,-10.758192250822,176.626513
"2800605",-37.0412415492828,-10.9067992470843,2
"2800670",-37.6235734779508,-11.1463916303607,159.985786
"2800704",-36.4718202439579,-10.4189433106341,2.873886
"2801009",-37.4963563345164,-10.7433351538524,205.489594
"2801108",-36.9738449754071,-10.138743655691,36.995662
"2801207",-37.7879637221177,-9.65410406729849,154.4254
"2801306",-37.0548329945789,-10.5060996319004,166.855685
"2801405",-37.7019192069376,-10.3580170968976,374.115413
"2801504",-36.9908161851827,-10.6468185839524,34.505921
"2801603",-36.8840359528515,-10.2477649415005,11.206168
"2801702",-37.754659635068,-11.4735577970762,153.140794
"2801900",-37.1878992756552,-10.3570250323237,200.119053
"2802007",-37.1493449602392,-10.6773757001803,147.571399
"2802106",-37.4400108537292,-11.2679486493031,47.827405
"2802205",-37.3161177206926,-10.2705325209233,214.942173
"2802304",-37.5418762486803,-10.5400847468847,228.564789
"2802403",-37.0843724853204,-9.96735146791995,17.412866
"2802502",-36.9879844294671,-10.6865298123962,18.259191
"2802601",-37.196054632255,-10.2261996604123,238.666094
"2802700",-36.538635240922,-10.434275829882,6
"2802809",-37.5150947928792,-11.5185072682496,7.017535
"2802908",-37.4268609403324,-10.6857160383187,191.892989
"2803005",-37.7874111399082,-11.2767854368944,211.924624
"2803104",-37.0996499528057,-10.1234895922391,170.960464
"2803203",-37.3078269330688,-10.9967327673047,11.579321
"2803302",-36.9417863037613,-10.5894668148048,64.197144
"2803401",-36.8007564643613,-10.3465099141958,86.578006
"2803500",-37.666353409722,-10.9153009698622,172.294927
"2803609",-37.160568198674,-10.7970295089519,35.732826
"2803708",-37.543445391339,-10.6641499737985,240.788971
"2803807",-36.9189022040157,-10.3464515201382,94.93005
"2803906",-37.3114599440126,-10.6600442408644,267.491361
"2804003",-37.0833143406492,-10.7369324035675,8.950897
"2804102",-37.3457494006631,-10.5790438595404,221.873191
"2804201",-37.5614258472908,-10.025861627368,266.25503
"2804300",-36.9570014375569,-10.4274274735498,140.643944
"2804409",-36.5767181793652,-10.3158782272668,28.567933
"2804458",-37.4544385459973,-10.3946514574101,216.341199
"2804508",-37.4199214592677,-10.215686849106,288.435353
"2804607",-37.1937112099255,-10.4920543730734,203.827221
"2804706",-37.0504728834465,-10.0786160367075,221.741004
"2804805",-37.1284961300464,-10.8487541757333,11.053839
"2804904",-36.6479863948283,-10.4498997629294,91.530505
"2805000",-37.6860272130241,-10.6181191604186,173.89369
"2805109",-37.6811281603891,-11.1935033961178,169.402271
"2805208",-37.7221107205356,-10.5666899531531,250.177504
"2805307",-36.8597462116876,-10.7410561554895,3.419762
"2805406",-37.6842137118049,-9.80579020827372,181.909281
"2805505",-38.1766582213158,-10.7075986488522,263.315456
"2805604",-37.2766348494805,-9.91925887236146,56.909706
"2805703",-36.8420993590988,-10.2082073153137,13.917535
"2805802",-37.7293412249827,-11.0664022904367,158.982559
"2805901",-37.1934568325855,-10.7316512984525,9.552554
"2806008",-37.4329390298824,-10.5451904693215,298.448288
"2806107",-37.0313228648729,-10.6945899789946,16.872276
"2806206",-37.477755358888,-11.0221187749041,107.121501
"2806305",-37.4498421802076,-11.3533173973413,22.811689
"2806404",-36.5995793479956,-10.2876719724288,15.393035
"2806503",-37.1977318456227,-10.6462336647079,70.781249
"2806602",-37.0563110976557,-10.7820113826258,20.494979
"2806701",-37.2094987839423,-11.0136768571472,6.278567
"2806800",-37.5684292045339,-10.7923257834115,209.436104
"2806909",-36.8862396608894,-10.3464864526782,107.008235
"2807006",-37.3839764494164,-10.3877721948223,194.854166
"2807105",-37.8094305822503,-10.7380617976536,265.834987
"2807204",-37.1122253407609,-10.6050355731006,86.323906
"2807303",-36.8838500415646,-10.2091732236821,16.472616
"2807402",-37.9990006951017,-11.1843298680994,163.973018
"2807501",-37.8453707752723,-11.3680522747437,179.415592
"2807600",-37.6611466730617,-11.3798724696847,146.043021
"2900108",-41.661608480236,-13.2535318932762,674.223656
"2900207",-39.1165879396428,-8.72341824568634,316.381994
"2900306",-38.0182863705796,-11.6626128300483,183.928384
"2900355",-38.1155058347825,-10.5295715700202,280.710248
"2900405",-38.7680777950043,-11.8729309975791,299.885981
"2900504",-42.1361637333109,-13.4223477953016,726.676975
"2900603",-39.8857780091229,-14.1272774885543,155.101843
"2900702",-38.4226157693395,-12.1341825924055,141.137056
"2900801",-39.1942143206578,-17.5189333438062,6.398941
"2900900",-39.6359031752447,-14.7060477475217,290.725503
"2901007",-39.5981225034895,-13.0344513621971,393.843499
"2901106",-38.7555569164417,-12.4001884013071,203.610518
"2901155",-41.4371632791237,-11.4496458647759,688.068958
"2901205",-41.1271131685047,-14.6113255924937,390.04906
"2901304",-41.3246418039988,-12.8013506460241,416.653209
"2901353",-39.8323357010101,-10.3442400415346,414.549904
"2901403",-44.6958234827073,-12.0066827725325,471
"2901502",-39.2484989182822,-12.1495870700754,238.081262
"2901601",-38.3310416783347,-10.4127021692653,432.826899
"2901700",-39.1186615354614,-12.4348389094768,167.955661
"2901809",-40.2756586985804,-10.5757977912944,500.564109
"2901908",-38.0799953494517,-11.6553942918973,190.109812
"2901957",-39.7421321165047,-13.853228848819,272.548636
"2902005",-41.4616853206574,-14.4266302419957,737.282011
"2902054",-38.1982880171949,-12.2151996675491,70.622276
"2902104",-38.9609581594029,-11.3357278753122,267.938939
"2902203",-38.5030663542087,-12.0881829783087,216.236011
"2902252",-39.4132815657126,-15.260872997351,158.917844
"2902302",-39.0029108659812,-13.0805965410127,5.220357
"2902401",-39.3219966377059,-14.3169494479569,48.172479
"2902500",-44.5360980467187,-12.3041247007939,672.202298
"2902609",-40.1668609095132,-11.9593574889724,365.261043
"2902658",-38.6118696305729,-10.5740919358198,340.624531
"2902708",-43.1436385524586,-11.0889548205462,409.894135
"2902807",-41.3316958704896,-13.6202045630406,1038.879569
"2902906",-40.5763729895987,-14.864273042783,874.568162
"2903003",-42.0591284156826,-11.8088282812611,722.080571
"2903102",-39.601386089866,-14.210029248501,121.43988
"2903201",-45.0041684370285,-12.1449248883906,441.997802
"2903235",-41.9120960647526,-11.7610639229593,701.39266
"2903276",-39.0786688809182,-11.5291128520783,379.547004
"2903300",-39.4733346713801,-14.8097543871027,146.383547
"2903409",-38.8803032385601,-15.8613964917869,5.311584
"2903508",-41.2600334790203,-15.0334961972012,846.984105
